date,sigma,correl,corr.th,corr.ex,port.var,index.omega,index.alpha,index.beta,index.sigma,index.residual,index.return,index.var,X1.omega,X1.alpha,X1.beta,X1.sigma,X1.residual,X1.return,X1.var,X2.omega,X2.alpha,X2.beta,X2.sigma,X2.residual,X2.return,X2.var,X3.omega,X3.alpha,X3.beta,X3.sigma
336,1%,30%,NA,NA,NA,0.0000068,0.0000000,0.7805964,0.0055622,-0.4815146,-0.0026783,NA,0.0000249,0.0000000,0.7396631,0.0097869,0.9648142,0.0094426,NA,0.0000000,0.0000000,0.9994714,0.0100523,-1.7815093,-0.0179082,NA,0.0000203,0.0000000,0.7930510,0.0099068
337,1%,30%,NA,NA,NA,0.0000091,0.0000000,0.7034450,0.0055543,0.9045340,0.0050241,NA,0.0000368,0.0000000,0.6154239,0.0097817,0.9692992,0.0094814,NA,0.0000000,0.0000000,0.9994258,0.0099865,0.0649610,0.0006487,NA,0.0000266,0.0000000,0.7273151,0.0098786
338,1%,30%,NA,NA,NA,0.0000034,0.0000000,0.8913677,0.0055648,1.3235249,0.0073651,NA,0.0000121,0.0000000,0.8751052,0.0098246,1.7335867,0.0170318,NA,0.0000188,0.0000000,0.8335460,0.0106344,0.3473567,0.0036939,NA,0.0000000,0.0000000,1.0000000,0.0102753
339,1%,30%,NA,NA,NA,0.0000037,0.0000000,0.8804371,0.0055573,-0.1538557,-0.0008550,NA,0.0000145,0.0000000,0.8493830,0.0098182,0.6020732,0.0059113,NA,0.0000265,0.0000000,0.7663160,0.0106573,1.3036354,0.0138932,NA,0.0000000,0.0000000,1.0000000,0.0102400
340,1%,30%,NA,NA,NA,0.0000040,0.0000000,0.8686755,0.0055521,-0.4953172,-0.0027501,NA,0.0000185,0.0000000,0.8081177,0.0098186,0.8579678,0.0084240,NA,0.0000389,0.0000000,0.6569173,0.0106524,0.6127498,0.0065272,NA,0.0000000,0.0000000,1.0000000,0.0102809
341,1%,30%,NA,NA,NA,0.0000044,0.0000000,0.8580286,0.0055445,-0.3183546,-0.0017651,NA,0.0000295,0.0000000,0.6931296,0.0098111,-0.6500826,-0.0063780,NA,0.0000288,0.0000000,0.7459618,0.0106481,0.7680667,0.0081784,NA,0.0000000,0.0000000,1.0000000,0.0102292
342,1%,30%,NA,NA,NA,0.0000045,0.0000000,0.8596277,0.0056355,2.9363346,0.0165477,NA,0.0000207,0.0000000,0.7861034,0.0098395,1.5081200,0.0148391,NA,0.0000000,0.0000000,0.9995280,0.0101187,2.1265370,0.0215179,NA,0.0000000,0.0000000,1.0000000,0.0102353
343,1%,30%,NA,NA,NA,0.0000047,0.0000000,0.8554250,0.0056891,2.3131315,0.0131597,NA,0.0000432,0.0000000,0.5530104,0.0098298,0.4687278,0.0046075,NA,0.0000000,0.0000000,0.9995798,0.0102492,1.9242310,0.0197219,NA,0.0000000,0.0000000,1.0000000,0.0102695
344,1%,30%,NA,NA,NA,0.0000272,0.0314151,0.1319746,0.0061557,1.5816912,0.0097365,NA,0.0000012,0.0000000,0.9870797,0.0097972,2.3601012,0.0231223,NA,0.0000000,0.0000000,0.9995457,0.0102051,0.6306065,0.0064354,NA,0.0000448,0.0000000,0.5406559,0.0098775
345,1%,30%,NA,NA,NA,0.0000310,0.0301316,0.0156889,0.0058648,-0.7626616,-0.0044728,NA,0.0000012,0.0000000,0.9875985,0.0097770,-0.6594113,-0.0064471,NA,0.0000532,0.0000000,0.5363289,0.0107146,-1.2019328,-0.0128782,NA,0.0000000,0.0000000,1.0000000,0.0101973
346,1%,30%,NA,NA,NA,0.0000306,0.0301223,0.0265792,0.0056690,1.0337704,0.0058604,NA,0.0000011,0.0000000,0.9882091,0.0097475,0.5105753,0.0049769,NA,0.0000136,0.0014739,0.8797937,0.0107197,0.1451925,0.0015564,NA,0.0000000,0.0000000,1.0000000,0.0103856
347,1%,30%,NA,NA,NA,0.0000316,0.0290701,0.0000000,0.0057079,0.8364978,0.0047747,NA,0.0000243,0.0000000,0.7523595,0.0099042,1.6280050,0.0161241,NA,0.0000187,0.0000000,0.8366035,0.0106941,0.5797439,0.0061998,NA,0.0000000,0.0000000,1.0000000,0.0103695
348,1%,30%,NA,NA,NA,0.0000316,0.0284838,0.0000000,0.0056790,0.3997522,0.0022702,NA,0.0000138,0.0000000,0.8585376,0.0098928,-1.0070213,-0.0099622,NA,0.0000217,0.0000000,0.8103842,0.0107035,1.0641914,0.0113906,NA,0.0000000,0.0000000,1.0000000,0.0103479
349,1%,30%,NA,NA,NA,0.0000004,0.0000000,0.9860705,0.0056206,1.2494497,0.0070226,NA,0.0000158,0.0000000,0.8385231,0.0098968,0.9018176,0.0089251,NA,0.0000265,0.0000000,0.7686924,0.0107068,0.9213543,0.0098647,NA,0.0000227,0.0000000,0.7714400,0.0099700
350,1%,30%,NA,NA,NA,0.0000281,0.0248948,0.1150962,0.0057474,-0.0830565,-0.0004774,NA,0.0000178,0.0000000,0.8176282,0.0098834,0.0187988,0.0001858,NA,0.0000000,0.0000000,0.9995476,0.0101087,-0.1137875,-0.0011502,NA,0.0000230,0.0000000,0.7685240,0.0099582
351,1%,30%,NA,NA,NA,0.0000279,0.0289174,0.1216742,0.0056508,-1.1946326,-0.0067506,NA,0.0000199,0.0000000,0.7967581,0.0098915,-1.0409427,-0.0102965,NA,0.0000000,0.0000000,0.9995330,0.0100725,-0.6148193,-0.0061928,NA,0.0000362,0.0000000,0.6333626,0.0099340
352,1%,30%,NA,NA,NA,0.0000295,0.0300479,0.0764305,0.0057685,2.1011063,0.0121201,NA,0.0000215,0.0000000,0.7903625,0.0101209,3.4249444,0.0346634,NA,0.0000288,0.0000000,0.7462170,0.0106494,0.1360413,0.0014488,NA,0.0000000,0.0000000,1.0000000,0.0103829
353,1%,30%,NA,NA,NA,0.0000286,0.0256283,0.1011662,0.0059792,-0.2905321,-0.0017371,NA,0.0000231,0.0000000,0.7744117,0.0101267,-1.0341142,-0.0104722,NA,0.0000312,0.0000000,0.7238296,0.0106316,-0.2220103,-0.0023603,NA,0.0000000,0.0000000,1.0000000,0.0103360
354,1%,30%,NA,NA,NA,0.0000321,0.0248030,0.0000000,0.0056686,-1.0154148,-0.0057560,NA,0.0000257,0.0000000,0.7490044,0.0101134,-0.1651074,-0.0016698,NA,0.0000096,0.0055365,0.9084405,0.0104775,-0.2613573,-0.0027384,NA,0.0000296,0.0000000,0.7062011,0.0100444
355,1%,30%,NA,NA,NA,0.0000304,0.0234282,0.0541357,0.0057358,0.6211406,0.0035627,NA,0.0000294,0.0000000,0.7128227,0.0101109,0.6619580,0.0066930,NA,0.0000104,0.0041653,0.9032594,0.0104997,1.2257493,0.0128700,NA,0.0000439,0.0000000,0.5646577,0.0100395
356,1%,30%,NA,NA,NA,0.0000321,0.0239704,0.0000000,0.0056947,0.0017561,0.0000100,NA,0.0000350,0.0000000,0.6603498,0.0101441,-1.4366429,-0.0145734,NA,0.0000000,0.0000000,0.9994616,0.0099468,-1.2004978,-0.0119411,NA,0.0000144,0.0000000,0.8567175,0.0100104
357,1%,30%,NA,NA,NA,0.0000006,0.0000000,0.9806245,0.0056055,-0.5394788,-0.0030241,NA,0.0000411,0.0000000,0.6000906,0.0101340,0.1653413,0.0016756,NA,0.0000000,0.0000000,0.9994431,0.0099007,0.4194770,0.0041531,NA,0.0000151,0.0000000,0.8491706,0.0100049
358,1%,30%,NA,NA,NA,0.0000324,0.0274001,0.0000000,0.0057099,-1.7693278,-0.0101027,NA,0.0000000,0.0000000,1.0000000,0.0103133,-1.6410592,-0.0169248,NA,0.0000000,0.0000000,0.9994271,0.0098960,-1.0945586,-0.0108318,NA,0.0000192,0.0000000,0.8145706,0.0101746
359,1%,30%,NA,NA,NA,0.0000320,0.0380931,0.0000000,0.0059892,1.8912860,0.0113274,NA,0.0000038,0.0000000,0.9630086,0.0101298,2.0833713,0.0211041,NA,0.0000000,0.0000000,0.9993775,0.0098294,0.0613531,0.0006031,NA,0.0000211,0.0000000,0.7955105,0.0101461
360,1%,30%,NA,NA,NA,0.0000320,0.0340728,0.0000000,0.0060335,-0.1699592,-0.0010255,NA,0.0000039,0.0000000,0.9617579,0.0101031,-0.2876342,-0.0029060,NA,0.0000074,0.0092582,0.9232506,0.0102925,0.7706176,0.0079316,NA,0.0000232,0.0000000,0.7744121,0.0101395
361,1%,30%,NA,NA,NA,0.0000009,0.0000000,0.9708453,0.0056486,-0.2454570,-0.0013865,NA,0.0000041,0.0000000,0.9599743,0.0100814,-0.4950927,-0.0049912,NA,0.0000000,0.0000000,0.9993617,0.0097727,0.6233242,0.0060916,NA,0.0000254,0.0000000,0.7529066,0.0101350
362,1%,30%,NA,NA,NA,0.0000010,0.0000000,0.9692500,0.0056420,0.8447992,0.0047664,NA,0.0000044,0.0000000,0.9567634,0.0100594,0.5524273,0.0055571,NA,0.0000000,0.0000000,0.9993765,0.0097410,-0.4208405,-0.0040994,NA,0.0000313,0.0000000,0.6938131,0.0101062
363,1%,30%,NA,NA,NA,0.0000012,0.0000000,0.9626354,0.0056789,-1.9679679,-0.0111759,NA,0.0000069,0.0000000,0.9326557,0.0100926,-1.6522098,-0.0166750,NA,0.0000000,0.0000000,0.9994079,0.0098011,-1.5239702,-0.0149366,NA,0.0000001,0.0000000,1.0000000,0.0106768
364,1%,30%,NA,NA,NA,0.0000085,0.0000000,0.7358233,0.0056841,-0.3991179,-0.0022686,NA,0.0000128,0.0000000,0.8736420,0.0100703,-0.7607416,-0.0076609,NA,0.0000000,0.0000000,0.9994173,0.0097662,-0.3815556,-0.0037263,NA,0.0000001,0.0000000,1.0000000,0.0106415
365,1%,30%,NA,NA,NA,0.0000012,0.0000000,0.9619637,0.0056693,-1.0484036,-0.0059438,NA,0.0000165,0.0000000,0.8362642,0.0100402,-0.4010414,-0.0040265,NA,0.0000000,0.0000000,0.9993687,0.0097113,-0.5316668,-0.0051632,NA,0.0000000,0.0000000,1.0000000,0.0106361
366,1%,30%,NA,NA,NA,0.0000061,0.0000000,0.8107695,0.0056768,0.6277670,0.0035637,NA,0.0000294,0.0000000,0.7068037,0.0100214,1.1490584,0.0115152,NA,0.0000000,0.0000000,0.9993702,0.0096982,0.8952636,0.0086824,NA,0.0000000,0.0000000,1.0000000,0.0105891
367,1%,30%,NA,NA,NA,0.0000012,0.0000000,0.9611502,0.0056621,-1.0685369,-0.0060502,NA,0.0000333,0.0000000,0.6669230,0.0099980,-0.1999821,-0.0019994,NA,0.0000079,0.0082032,0.9183187,0.0101806,-0.8441890,-0.0085944,NA,0.0000000,0.0000000,1.0000000,0.0106676
368,1%,30%,NA,NA,NA,0.0000084,0.0000000,0.7401610,0.0056735,0.7408812,0.0042034,NA,0.0000000,0.0000000,1.0000000,0.0104010,0.6293268,0.0065457,NA,0.0000084,0.0058070,0.9152974,0.0102196,0.6013957,0.0061460,NA,0.0000000,0.0000000,1.0000000,0.0106383
369,1%,30%,NA,NA,NA,0.0000311,0.0281160,0.0000000,0.0056217,0.2357280,0.0013252,NA,0.0000000,0.0000000,1.0000000,0.0103523,0.1674428,0.0017334,NA,0.0000082,0.0071405,0.9160653,0.0101506,-0.1428060,-0.0014496,NA,0.0000000,0.0000000,1.0000000,0.0106632
370,1%,30%,NA,NA,NA,0.0000012,0.0000000,0.9628398,0.0056332,-0.5297983,-0.0029844,NA,0.0000000,0.0000000,1.0000000,0.0104778,-1.9178774,-0.0200951,NA,0.0000000,0.0000000,0.9994895,0.0098073,2.1791117,0.0213713,NA,0.0000000,0.0000000,1.0000000,0.0106343
371,1%,30%,NA,NA,NA,0.0000012,0.0000000,0.9628630,0.0056189,0.1810645,0.0010174,NA,0.0000457,0.0000000,0.5450115,0.0100196,-0.6824199,-0.0068376,NA,0.0000000,0.0000000,0.9995381,0.0098294,1.0698357,0.0105159,NA,0.0000243,0.0000000,0.7623846,0.0101222
372,1%,30%,NA,NA,NA,0.0000012,0.0000000,0.9628447,0.0056048,-0.0650567,-0.0003646,NA,0.0000000,0.0000000,1.0000000,0.0104260,0.0934496,0.0009743,NA,0.0000000,0.0000000,0.9995235,0.0098142,-0.9423218,-0.0092481,NA,0.0000000,0.0000000,1.0000000,0.0105607
373,1%,30%,NA,NA,NA,0.0000013,0.0000000,0.9599140,0.0056065,-1.1241735,-0.0063026,NA,0.0000000,0.0000000,1.0000000,0.0104070,-0.7708920,-0.0080227,NA,0.0000000,0.0000000,0.9994683,0.0097466,-0.0686453,-0.0006691,NA,0.0000000,0.0000000,1.0000000,0.0106305
374,1%,30%,NA,NA,NA,0.0000016,0.0000000,0.9511329,0.0056376,1.8925739,0.0106696,NA,0.0000000,0.0000000,1.0000000,0.0103568,0.0117359,0.0001215,NA,0.0000194,0.0000000,0.8181719,0.0103244,-0.3244105,-0.0033493,NA,0.0000415,0.0000000,0.5996134,0.0101809
375,1%,30%,NA,NA,NA,0.0000000,0.0000000,1.0000000,0.0057291,-0.5014569,-0.0028729,NA,0.0000082,0.0000000,0.9181628,0.0100165,0.1358539,0.0013608,NA,0.0000196,0.0000000,0.8171552,0.0103499,1.4490187,0.0149972,NA,0.0000000,0.0000000,1.0000000,0.0107482
376,1%,30%,NA,NA,NA,0.0000016,0.0000000,0.9497692,0.0056178,0.5185476,0.0029131,NA,0.0000000,0.0000000,1.0000000,0.0102928,0.8852295,0.0091115,NA,0.0000267,0.0000000,0.7519932,0.0103818,1.5047348,0.0156219,NA,0.0000000,0.0000000,1.0000000,0.0106983
377,1%,30%,NA,NA,NA,0.0000017,0.0000000,0.9452991,0.0056219,-1.1998548,-0.0067454,NA,0.0000100,0.0000000,0.8997160,0.0100013,-0.2666456,-0.0026668,NA,0.0000222,0.0000000,0.7953330,0.0104129,-1.4975604,-0.0155940,NA,0.0000000,0.0000000,1.0000000,0.0107329
378,1%,30%,NA,NA,NA,0.0000019,0.0000000,0.9407518,0.0056113,0.5398828,0.0030295,NA,0.0000000,0.0000000,1.0000000,0.0102248,-0.7768358,-0.0079430,NA,0.0000142,0.0094227,0.8617977,0.0106061,2.3683679,0.0251192,NA,0.0000000,0.0000000,1.0000000,0.0106819
379,1%,30%,NA,NA,NA,0.0000028,0.0000000,0.9109478,0.0056100,-1.0341560,-0.0058016,NA,0.0000112,0.0000000,0.8871869,0.0099804,-0.3420613,-0.0034139,NA,0.0000161,0.0272804,0.8306122,0.0114778,2.0779891,0.0238508,NA,0.0000001,0.0000000,1.0000000,0.0109044
380,1%,30%,NA,NA,NA,0.0000046,0.0000000,0.8534089,0.0055972,-0.5057448,-0.0028307,NA,0.0000125,0.0000000,0.8737006,0.0099653,-0.0346162,-0.0003450,NA,0.0000159,0.0215986,0.8372175,0.0116030,-0.4149600,-0.0048148,NA,0.0000391,0.0000000,0.6293137,0.0102761
381,1%,30%,NA,NA,NA,0.0000065,0.0000000,0.7919500,0.0055804,0.2324783,0.0012973,NA,0.0000145,0.0000000,0.8548308,0.0100045,1.5889465,0.0158965,NA,0.0000162,0.0182003,0.8368456,0.0112173,-0.2064227,-0.0023155,NA,0.0000001,0.0000000,1.0000000,0.0108652
382,1%,30%,NA,NA,NA,0.0000100,0.0000000,0.6818457,0.0056139,-2.1454835,-0.0120445,NA,0.0000176,0.0000000,0.8245597,0.0100031,-0.7458557,-0.0074609,NA,0.0000157,0.0262889,0.8342328,0.0112501,-1.5636498,-0.0175912,NA,0.0000001,0.0000000,1.0000000,0.0108756
383,1%,30%,NA,NA,NA,0.0000000,0.0000000,1.0000000,0.0057873,-1.1561181,-0.0066908,NA,0.0000212,0.0000000,0.7899044,0.0100396,-1.5618772,-0.0156807,NA,0.0000148,0.0347693,0.8347464,0.0116504,-1.4527611,-0.0169252,NA,0.0000000,0.0000000,1.0000000,0.0108313
384,1%,30%,NA,NA,NA,0.0000000,0.0000000,1.0000000,0.0057871,-0.9002893,-0.0052101,NA,0.0000259,0.0000000,0.7467218,0.0101039,-1.9325250,-0.0195260,NA,0.0000154,0.0306232,0.8326142,0.0115937,0.2103135,0.0024383,NA,0.0000000,0.0000000,1.0000000,0.0108160
385,1%,30%,NA,NA,NA,0.0000000,0.0000000,1.0000000,0.0057748,-0.8062796,-0.0046561,NA,0.0000382,0.0000000,0.6268951,0.0101133,1.0409275,0.0105272,NA,0.0000145,0.0338261,0.8390635,0.0114200,-1.4626235,-0.0167031,NA,0.0000000,0.0000000,1.0000000,0.0107719
386,1%,30%,NA,NA,NA,0.0000000,0.0000000,1.0000000,0.0058212,-1.6447111,-0.0095742,NA,0.0000042,0.0000000,0.9589045,0.0100654,-1.1616473,-0.0116924,NA,0.0000152,0.0306861,0.8349205,0.0114277,0.1605406,0.0018346,NA,0.0000001,0.0000000,1.0000000,0.0109724
387,1%,30%,NA,NA,NA,0.0000000,0.0000000,1.0000000,0.0058487,-1.4377898,-0.0084091,NA,0.0000042,0.0000000,0.9584151,0.0100498,0.6552619,0.0065852,NA,0.0000160,0.0299955,0.8280531,0.0110965,-0.5842022,-0.0064826,NA,0.0000001,0.0000000,1.0000000,0.0110514
388,1%,30%,NA,NA,NA,0.0000000,0.0000000,1.0000000,0.0058314,-0.6699684,-0.0039069,NA,0.0000043,0.0000000,0.9574623,0.0100443,-0.9405295,-0.0094470,NA,0.0000173,0.0295172,0.8163961,0.0108491,-0.2787511,-0.0030242,NA,0.0000001,0.0000000,1.0000000,0.0110900
389,1%,30%,NA,NA,NA,0.0000000,0.0000000,1.0000000,0.0058222,0.7461985,0.0043445,NA,0.0000044,0.0000000,0.9563449,0.0100329,0.8247329,0.0082744,NA,0.0000185,0.0296206,0.8047243,0.0106020,0.3006926,0.0031879,NA,0.0000001,0.0000000,1.0000000,0.0111297
390,1%,30%,NA,NA,NA,0.0000000,0.0000000,1.0000000,0.0058111,0.7876690,0.0045772,NA,0.0000044,0.0000000,0.9558437,0.0100138,-0.4779976,-0.0047866,NA,0.0000194,0.0316885,0.7939228,0.0104016,0.4882549,0.0050786,NA,0.0000001,0.0000000,1.0000000,0.0111278
391,1%,30%,NA,NA,NA,0.0000059,0.0000000,0.8147900,0.0056499,0.2964113,0.0016747,NA,0.0000045,0.0000000,0.9553045,0.0099938,0.5017725,0.0050146,NA,0.0000201,0.0325775,0.7866334,0.0102786,0.8748086,0.0089918,NA,0.0000000,0.0000000,1.0000000,0.0110830
392,1%,30%,NA,NA,NA,0.0000095,0.0000000,0.7002018,0.0056391,0.4906769,0.0027670,NA,0.0000045,0.0000000,0.9543208,0.0099710,0.4231031,0.0042188,NA,0.0000210,0.0371184,0.7729199,0.0102243,0.2821362,0.0028846,NA,0.0000000,0.0000000,1.0000000,0.0110520
393,1%,30%,NA,NA,NA,0.0000110,0.0000000,0.6508180,0.0056251,-0.2369173,-0.0013327,NA,0.0000000,0.0000000,1.0000000,0.0102175,-0.7531551,-0.0076953,NA,0.0000199,0.0323864,0.7892239,0.0102033,1.5618954,0.0159365,NA,0.0000000,0.0000000,1.0000000,0.0110640
394,1%,30%,NA,NA,NA,0.0000031,0.0000000,0.9021737,0.0056245,0.7204959,0.0040524,NA,0.0000246,0.0000000,0.7556738,0.0100303,1.6816800,0.0168677,NA,0.0000198,0.0320216,0.7901692,0.0104948,0.6648353,0.0069773,NA,0.0000001,0.0000000,1.0000000,0.0110434
395,1%,30%,NA,NA,NA,0.0000037,0.0000000,0.8834067,0.0056226,-0.7567932,-0.0042551,NA,0.0000250,0.0000000,0.7514603,0.0100282,-1.0610197,-0.0106402,NA,0.0000198,0.0322339,0.7902915,0.0104159,-1.0851165,-0.0113025,NA,0.0000000,0.0000000,1.0000000,0.0109930
396,1%,30%,NA,NA,NA,0.0000044,0.0000000,0.8591115,0.0056169,-0.3914526,-0.0021988,NA,0.0000251,0.0000000,0.7507380,0.0100386,-1.1753836,-0.0117991,NA,0.0000201,0.0336107,0.7851426,0.0104533,0.4149187,0.0043373,NA,0.0000000,0.0005892,1.0000000,0.0113811
397,1%,30%,NA,NA,NA,0.0000050,0.0000000,0.8459632,0.0056936,2.6793738,0.0152554,NA,0.0000278,0.0000000,0.7237796,0.0100238,0.1099782,0.0011024,NA,0.0000198,0.0340828,0.7871143,0.0103048,0.3793265,0.0039089,NA,0.0000000,0.0005989,1.0000000,0.0114597
398,1%,30%,NA,NA,NA,0.0000059,0.0000000,0.8166709,0.0056902,0.6256060,0.0035598,NA,0.0000391,0.0000000,0.6126516,0.0100469,1.2998662,0.0130596,NA,0.0000194,0.0358868,0.7880296,0.0101596,0.4618273,0.0046920,NA,0.0000001,0.0000000,1.0000000,0.0113530
399,1%,30%,NA,NA,NA,0.0000062,0.0000000,0.8067195,0.0056839,-0.4794490,-0.0027251,NA,0.0000053,0.0000000,0.9463736,0.0099730,-0.1253714,-0.0012503,NA,0.0000193,0.0375090,0.7870029,0.0100515,0.8793756,0.0088391,NA,0.0000001,0.0000000,1.0000000,0.0113206
400,1%,30%,NA,NA,NA,0.0000069,0.0000000,0.7875473,0.0056986,1.4844661,0.0084594,NA,0.0000000,0.0000000,1.0000000,0.0102551,0.8211258,0.0084207,NA,0.0000220,0.0442547,0.7564554,0.0100564,0.9722025,0.0097769,NA,0.0000001,0.0000000,1.0000000,0.0112962
401,1%,30%,NA,NA,NA,0.0000082,0.0000000,0.7480584,0.0056926,0.3562342,0.0020279,NA,0.0000058,0.0000000,0.9420070,0.0099761,-1.3308721,-0.0132769,NA,0.0000231,0.0391569,0.7541857,0.0102500,1.9964551,0.0204637,NA,0.0000001,0.0000000,1.0000000,0.0112940
402,1%,30%,NA,NA,NA,0.0000092,0.0000000,0.7154215,0.0056870,0.5074436,0.0028858,NA,0.0000060,0.0000000,0.9396459,0.0099688,-0.9374318,-0.0093450,NA,0.0000216,0.0380685,0.7691238,0.0108766,1.0613919,0.0115443,NA,0.0000001,0.0000000,1.0000000,0.0112662
403,1%,30%,NA,NA,NA,0.0000109,0.0000000,0.6633207,0.0056820,-0.4613495,-0.0026214,NA,0.0000062,0.0000000,0.9375818,0.0099431,-0.0006785,-0.0000067,NA,0.0000198,0.0365973,0.7863615,0.0108093,-0.6421281,-0.0069410,NA,0.0000250,0.0000000,0.7808386,0.0106857
404,1%,30%,NA,NA,NA,0.0000020,0.0000000,0.9388125,0.0056715,1.5226005,0.0086354,NA,0.0000064,0.0000000,0.9348411,0.0099351,0.9195614,0.0091359,NA,0.0000196,0.0381533,0.7870674,0.0106728,1.4712091,0.0157020,NA,0.0000331,0.0000000,0.7097742,0.0106788
405,1%,30%,NA,NA,NA,0.0000020,0.0000000,0.9366860,0.0056672,0.9022802,0.0051134,NA,0.0000405,0.0000000,0.5930352,0.0099708,-0.6005588,-0.0059880,NA,0.0000203,0.0432715,0.7775110,0.0109738,1.7275050,0.0189573,NA,0.0000411,0.0000000,0.6385396,0.0106649
406,1%,30%,NA,NA,NA,0.0000021,0.0000000,0.9343462,0.0056555,-0.4970909,-0.0028113,NA,0.0000071,0.0000000,0.9279949,0.0099453,-1.5775807,-0.0156894,NA,0.0000217,0.0387991,0.7684793,0.0112726,-0.0845951,-0.0009536,NA,0.0000116,0.0000000,0.8973910,0.0106318
407,1%,30%,NA,NA,NA,0.0000022,0.0000000,0.9309435,0.0056463,0.6860445,0.0038736,NA,0.0000075,0.0000000,0.9238764,0.0099464,-1.1374371,-0.0113134,NA,0.0000209,0.0392647,0.7732916,0.0109077,0.4725229,0.0051541,NA,0.0000119,0.0000000,0.8942917,0.0106157
408,1%,30%,NA,NA,NA,0.0000023,0.0000000,0.9271308,0.0056324,0.3583625,0.0020184,NA,0.0000081,0.0000000,0.9181030,0.0099371,0.9349877,0.0092911,NA,0.0000192,0.0396343,0.7907373,0.0107584,2.1478645,0.0231075,NA,0.0000130,0.0000000,0.8844102,0.0106061
409,1%,30%,NA,NA,NA,0.0000027,0.0000000,0.9171928,0.0056655,-2.0249968,-0.0114725,NA,0.0000092,0.0000000,0.9076182,0.0099785,-1.8333842,-0.0182945,NA,0.0000193,0.0358013,0.7928319,0.0113894,-0.9166792,-0.0104405,NA,0.0000148,0.0000000,0.8677951,0.0105772
410,1%,30%,NA,NA,NA,0.0000029,0.0000000,0.9087262,0.0056522,0.5457977,0.0030850,NA,0.0000106,0.0000000,0.8930641,0.0099679,-1.0184821,-0.0101521,NA,0.0000200,0.0297750,0.7913368,0.0110919,-0.1263945,-0.0014020,NA,0.0000197,0.0000000,0.8227473,0.0105450
411,1%,30%,NA,NA,NA,0.0000037,0.0000000,0.8862000,0.0056777,1.9331537,0.0109759,NA,0.0000134,0.0000000,0.8645192,0.0099361,0.4793328,0.0047627,NA,0.0000208,0.0325790,0.7804011,0.0108232,0.6379564,0.0069047,NA,0.0000316,0.0000000,0.7187264,0.0106050
412,1%,30%,NA,NA,NA,0.0000083,0.0000000,0.7400699,0.0056674,-1.1010411,-0.0062400,NA,0.0000198,0.0000000,0.8028387,0.0100106,-2.3637864,-0.0236630,NA,0.0000226,0.0328415,0.7635316,0.0106315,-0.9185272,-0.0097653,NA,0.0000001,0.0000000,1.0000000,0.0111224
413,1%,30%,NA,NA,NA,0.0000000,0.0000000,1.0000000,0.0059169,0.8497463,0.0050279,NA,0.0000001,0.0000000,1.0000000,0.0106200,0.8711889,0.0092520,NA,0.0000195,0.0338250,0.7929792,0.0106922,2.0389726,0.0218011,NA,0.0000001,0.0000000,1.0000000,0.0110922
414,1%,30%,NA,NA,NA,0.0000000,0.0000000,1.0000000,0.0059129,0.9624623,0.0056910,NA,0.0000001,0.0000000,1.0000000,0.0106580,1.3489523,0.0143771,NA,0.0000202,0.0313666,0.7881715,0.0111663,0.4221502,0.0047139,NA,0.0000000,0.0000000,1.0000000,0.0110624
415,1%,30%,NA,NA,NA,0.0000000,0.0000000,1.0000000,0.0059094,-0.6865160,-0.0040569,NA,0.0000457,0.0000000,0.5408051,0.0099810,0.5623220,0.0056125,NA,0.0000196,0.0336685,0.7925342,0.0109648,-1.3138164,-0.0144057,NA,0.0000000,0.0000000,1.0000000,0.0110128
416,1%,30%,NA,NA,NA,0.0000000,0.0000000,1.0000000,0.0058819,0.0361654,0.0002127,NA,0.0000001,0.0000000,1.0000000,0.0106561,1.0641287,0.0113395,NA,0.0000199,0.0322828,0.7905471,0.0110018,-0.6944742,-0.0076404,NA,0.0000000,0.0000000,1.0000000,0.0109888
417,1%,30%,NA,NA,NA,0.0000000,0.0000000,1.0000000,0.0059766,-2.1092519,-0.0126062,NA,0.0000000,0.0006877,1.0000000,0.0108645,-1.9573031,-0.0212651,NA,0.0000195,0.0364351,0.7916682,0.0109152,-1.7127221,-0.0186948,NA,0.0000000,0.0000000,1.0000000,0.0110466
418,1%,30%,NA,NA,NA,0.0000071,0.0000000,0.7799468,0.0056998,0.5295504,0.0030183,NA,0.0000000,0.0006692,1.0000000,0.0108388,0.4071187,0.0044127,NA,0.0000193,0.0337626,0.7953258,0.0111918,0.3407481,0.0038136,NA,0.0000270,0.0000000,0.7600063,0.0105996
419,1%,30%,NA,NA,NA,0.0000109,0.0000000,0.6648567,0.0056939,-0.2225184,-0.0012670,NA,0.0000000,0.0006628,1.0000000,0.0108535,-1.1599979,-0.0125901,NA,0.0000199,0.0325266,0.7903572,0.0108843,-0.1694135,-0.0018439,NA,0.0000269,0.0000000,0.7600521,0.0105811
420,1%,30%,NA,NA,NA,0.0000043,0.0000000,0.8681567,0.0056800,-0.0645145,-0.0003664,NA,0.0000000,0.0006787,1.0000000,0.0109322,1.5878285,0.0173584,NA,0.0000201,0.0325125,0.7884700,0.0106527,0.9573118,0.0101980,NA,0.0000428,0.0000000,0.6165704,0.0105591
421,1%,30%,NA,NA,NA,0.0000045,0.0000000,0.8614878,0.0057033,1.7535914,0.0100013,NA,0.0000000,0.0006156,1.0000000,0.0108780,-0.1938770,-0.0021090,NA,0.0000202,0.0338875,0.7848693,0.0106017,0.3466873,0.0036755,NA,0.0000000,0.0000000,1.0000000,0.0110847
